agent,time,x,y,z
0,146.2,90.0,76.2,10.0
0,146.4,90.0,76.4,10.0
0,146.6,90.0,76.6,10.0
0,146.8,90.0,76.8,10.0
0,147.0,90.0,77.0,10.0
0,147.2,90.0,77.2,10.0
0,147.4,90.0,77.4,10.0
0,147.6,90.0,77.6,10.0
0,147.8,90.0,77.8,10.0
0,148.0,90.0,78.0,10.0
0,148.2,90.0,78.2,10.0
0,148.4,90.0,78.4,10.0
0,148.6,90.0,78.6,10.0
0,148.8,90.0,78.8,10.0
0,149.0,90.0,79.0,10.0
0,149.2,90.0,79.2,10.0
0,149.4,90.0,79.4,10.0
0,149.6,90.0,79.6,10.0
0,149.8,90.0,79.8,10.0
0,150.0,90.0,80.0,10.0
0,150.2,90.0,80.2,10.0
0,150.4,90.0,80.4,10.0
0,150.6,90.0,80.6,10.0
0,150.8,90.0,80.8,10.0
0,151.0,90.0,81.0,10.0
0,151.2,90.0,81.2,10.0
0,151.4,90.0,81.4,10.0
0,151.6,90.0,81.6,10.0
0,151.8,90.0,81.8,10.0
0,152.0,90.0,82.0,10.0
0,152.2,90.0,82.2,10.0
0,152.4,90.0,82.4,10.0
0,152.6,90.0,82.6,10.0
0,152.8,90.0,82.8,10.0
0,153.0,90.0,83.0,10.0
0,153.2,90.0,83.2,10.0
0,153.4,90.0,83.4,10.0
0,153.6,90.0,83.6,10.0
0,153.8,90.0,83.8,10.0
0,154.0,90.0,84.0,10.0
0,154.2,90.0,84.2,10.0
0,154.4,90.0,84.4,10.0
0,154.6,90.0,84.6,10.0
