agent,time,x,y,z,original_x,original_y,original_z,distance,threshold,applied_force
2,56.2,10.0,10.0,19.0,10.0,10.0,19.0,12.753038853543888,-5.876519426771944,0.0
3,56.2,0.0,0.0,19.0,0.0,0.0,19.0,26.881964213948354,-12.940982106974177,0.0
0,56.4,19.0,19.0,18.4,19.0,19.0,18.4,19.0,-9.0,0.0
1,56.4,19.0,0.0,18.4,19.0,0.0,18.4,19.0,-9.0,0.0
2,56.4,10.0,10.0,19.0,10.0,10.0,19.0,12.742056348957181,-5.871028174478591,0.0
3,56.4,0.0,0.0,19.0,0.0,0.0,19.0,26.87675575660128,-12.93837787830064,0.0
0,56.6,19.0,19.0,18.6,19.0,19.0,18.6,19.0,-9.0,0.0
1,56.6,19.0,0.0,18.6,19.0,0.0,18.6,19.0,-9.0,0.0
2,56.6,10.0,10.0,19.0,10.0,10.0,19.0,12.734205903785284,-5.867102951892642,0.0
3,56.6,0.0,0.0,19.0,0.0,0.0,19.0,26.87303481187043,-12.936517405935215,0.0
0,56.8,19.0,19.0,18.8,19.0,19.0,18.8,19.0,-9.0,0.0
1,56.8,19.0,0.0,18.8,19.0,0.0,18.8,19.0,-9.0,0.0
2,56.8,10.0,10.0,19.0,10.0,10.0,19.0,12.72949331277565,-5.864746656387825,0.0
3,56.8,0.0,0.0,19.0,0.0,0.0,19.0,26.870801997707474,-12.935400998853737,0.0
0,57.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,-9.0,0.0
1,57.0,19.0,0.0,19.0,19.0,0.0,19.0,19.0,-9.0,0.0
2,57.0,10.0,10.0,19.0,10.0,10.0,19.0,12.727922061357855,-5.863961030678928,0.0
3,57.0,0.0,0.0,19.0,0.0,0.0,19.0,26.870057685088806,-12.935028842544403,0.0
